"activity" "subject" "variable" "meanvalue"
"348" "LAYING" 28 "tBodyAcc-mean()-Y" -0.0167537858225
"349" "WALKING" 29 "tBodyAcc-mean()-Y" -0.0162915600588679
"350" "WALKING_UPSTAIRS" 29 "tBodyAcc-mean()-Y" -0.0299465312326531
"351" "WALKING_DOWNSTAIRS" 29 "tBodyAcc-mean()-Y" -0.01494121505625
"352" "SITTING" 29 "tBodyAcc-mean()-Y" -0.016630680375
"353" "STANDING" 29 "tBodyAcc-mean()-Y" -0.0172605869061538
"354" "LAYING" 29 "tBodyAcc-mean()-Y" -0.0171965484202899
"355" "WALKING" 30 "tBodyAcc-mean()-Y" -0.0175880385730769
"356" "WALKING_UPSTAIRS" 30 "tBodyAcc-mean()-Y" -0.0253311698786154
"357" "WALKING_DOWNSTAIRS" 30 "tBodyAcc-mean()-Y" -0.0174383900204839
"358" "SITTING" 30 "tBodyAcc-mean()-Y" -0.00804731295322581
"359" "STANDING" 30 "tBodyAcc-mean()-Y" -0.0170163887813559
"360" "LAYING" 30 "tBodyAcc-mean()-Y" -0.0194494098614286
"361" "WALKING" 1 "tBodyAcc-mean()-Z" -0.111148103547368
"362" "WALKING_UPSTAIRS" 1 "tBodyAcc-mean()-Z" -0.0973020020943396
"363" "WALKING_DOWNSTAIRS" 1 "tBodyAcc-mean()-Z" -0.107566190908163
"364" "SITTING" 1 "tBodyAcc-mean()-Z" -0.104544182255319
"365" "STANDING" 1 "tBodyAcc-mean()-Z" -0.110601817735849
"366" "LAYING" 1 "tBodyAcc-mean()-Z" -0.11320355358
"367" "WALKING" 2 "tBodyAcc-mean()-Z" -0.105500357966102
"368" "WALKING_UPSTAIRS" 2 "tBodyAcc-mean()-Z" -0.152513899520833
"369" "WALKING_DOWNSTAIRS" 2 "tBodyAcc-mean()-Z" -0.116812942382979
"370" "SITTING" 2 "tBodyAcc-mean()-Z" -0.109218272456522
"371" "STANDING" 2 "tBodyAcc-mean()-Z" -0.105908536055556
"372" "LAYING" 2 "tBodyAcc-mean()-Z" -0.107245610416667
"373" "WALKING" 3 "tBodyAcc-mean()-Z" -0.112674859827586
"374" "WALKING_UPSTAIRS" 3 "tBodyAcc-mean()-Z" -0.110064863437288
"375" "WALKING_DOWNSTAIRS" 3 "tBodyAcc-mean()-Z" -0.116139842908163
"376" "SITTING" 3 "tBodyAcc-mean()-Z" -0.0983579203269231
"377" "STANDING" 3 "tBodyAcc-mean()-Z" -0.101621722633148
"378" "LAYING" 3 "tBodyAcc-mean()-Z" -0.101300477506452
"379" "WALKING" 4 "tBodyAcc-mean()-Z" -0.11140306485
"380" "WALKING_UPSTAIRS" 4 "tBodyAcc-mean()-Z" -0.114219455519231
"381" "WALKING_DOWNSTAIRS" 4 "tBodyAcc-mean()-Z" -0.1067775246
"382" "SITTING" 4 "tBodyAcc-mean()-Z" -0.10587459588
"383" "STANDING" 4 "tBodyAcc-mean()-Z" -0.0961574905535714
"384" "LAYING" 4 "tBodyAcc-mean()-Z" -0.110688150314815
"385" "WALKING" 5 "tBodyAcc-mean()-Z" -0.107741776464286
"386" "WALKING_UPSTAIRS" 5 "tBodyAcc-mean()-Z" -0.107471453914894
"387" "WALKING_DOWNSTAIRS" 5 "tBodyAcc-mean()-Z" -0.100319930659574
"388" "SITTING" 5 "tBodyAcc-mean()-Z" -0.108540300265909
"389" "STANDING" 5 "tBodyAcc-mean()-Z" -0.102171095696429
"390" "LAYING" 5 "tBodyAcc-mean()-Z" -0.107937603673077
"391" "WALKING" 6 "tBodyAcc-mean()-Z" -0.110303165877193
"392" "WALKING_UPSTAIRS" 6 "tBodyAcc-mean()-Z" -0.122082438784314
"393" "WALKING_DOWNSTAIRS" 6 "tBodyAcc-mean()-Z" -0.107209356208333
"394" "SITTING" 6 "tBodyAcc-mean()-Z" -0.110127728709091
"395" "STANDING" 6 "tBodyAcc-mean()-Z" -0.112172831947368
"396" "LAYING" 6 "tBodyAcc-mean()-Z" -0.133119570368421
"397" "WALKING" 7 "tBodyAcc-mean()-Z" -0.110912234947368
"398" "WALKING_UPSTAIRS" 7 "tBodyAcc-mean()-Z" -0.143769688803922
"399" "WALKING_DOWNSTAIRS" 7 "tBodyAcc-mean()-Z" -0.096938308587234
"400" "SITTING" 7 "tBodyAcc-mean()-Z" -0.122464597625
"401" "STANDING" 7 "tBodyAcc-mean()-Z" -0.0997778303207547
"402" "LAYING" 7 "tBodyAcc-mean()-Z" -0.101361036576923
"403" "WALKING" 8 "tBodyAcc-mean()-Z" -0.107252090833333
"404" "WALKING_UPSTAIRS" 8 "tBodyAcc-mean()-Z" -0.11512211995122
"405" "WALKING_DOWNSTAIRS" 8 "tBodyAcc-mean()-Z" -0.107598135394737
"406" "SITTING" 8 "tBodyAcc-mean()-Z" -0.104461049130435
"407" "STANDING" 8 "tBodyAcc-mean()-Z" -0.106114996837037
"408" "LAYING" 8 "tBodyAcc-mean()-Z" -0.102245365611111
"409" "WALKING" 9 "tBodyAcc-mean()-Z" -0.110820512307692
"410" "WALKING_UPSTAIRS" 9 "tBodyAcc-mean()-Z" -0.125219003959184
"411" "WALKING_DOWNSTAIRS" 9 "tBodyAcc-mean()-Z" -0.0910278793952381
"412" "SITTING" 9 "tBodyAcc-mean()-Z" -0.07537846886
"413" "STANDING" 9 "tBodyAcc-mean()-Z" -0.0952747481333333
"414" "LAYING" 9 "tBodyAcc-mean()-Z" -0.10754972144
"415" "WALKING" 10 "tBodyAcc-mean()-Z" -0.109057512132075
"416" "WALKING_UPSTAIRS" 10 "tBodyAcc-mean()-Z" -0.118180420834043
"417" "WALKING_DOWNSTAIRS" 10 "tBodyAcc-mean()-Z" -0.110848597247368
"418" "SITTING" 10 "tBodyAcc-mean()-Z" -0.104253238796296
"419" "STANDING" 10 "tBodyAcc-mean()-Z" -0.107964083931818
"420" "LAYING" 10 "tBodyAcc-mean()-Z" -0.117168642362069
"421" "WALKING" 11 "tBodyAcc-mean()-Z" -0.106096304033898
"422" "WALKING_UPSTAIRS" 11 "tBodyAcc-mean()-Z" -0.106797216481481
"423" "WALKING_DOWNSTAIRS" 11 "tBodyAcc-mean()-Z" -0.111070149978261
"424" "SITTING" 11 "tBodyAcc-mean()-Z" -0.112840218339623
"425" "STANDING" 11 "tBodyAcc-mean()-Z" -0.108686630425532
"426" "LAYING" 11 "tBodyAcc-mean()-Z" -0.108786578070175
"427" "WALKING" 12 "tBodyAcc-mean()-Z" -0.10316110632
"428" "WALKING_UPSTAIRS" 12 "tBodyAcc-mean()-Z" -0.107339730115385
"429" "WALKING_DOWNSTAIRS" 12 "tBodyAcc-mean()-Z" -0.10955593226087
"430" "SITTING" 12 "tBodyAcc-mean()-Z" -0.106307228960784
"431" "STANDING" 12 "tBodyAcc-mean()-Z" -0.105526999754098
"432" "LAYING" 12 "tBodyAcc-mean()-Z" -0.108160125666667
"433" "WALKING" 13 "tBodyAcc-mean()-Z" -0.111431456192982
"434" "WALKING_UPSTAIRS" 13 "tBodyAcc-mean()-Z" -0.125767265890909
"435" "WALKING_DOWNSTAIRS" 13 "tBodyAcc-mean()-Z" -0.101993941531915
"436" "SITTING" 13 "tBodyAcc-mean()-Z" -0.0972465110836735
"437" "STANDING" 13 "tBodyAcc-mean()-Z" -0.112124137754386
"438" "LAYING" 13 "tBodyAcc-mean()-Z" -0.104331864532258
"439" "WALKING" 14 "tBodyAcc-mean()-Z" -0.106756369135593
"440" "WALKING_UPSTAIRS" 14 "tBodyAcc-mean()-Z" -0.112279688983333
"441" "WALKING_DOWNSTAIRS" 14 "tBodyAcc-mean()-Z" -0.0928330165533333
"442" "SITTING" 14 "tBodyAcc-mean()-Z" -0.100401490425926
"443" "STANDING" 14 "tBodyAcc-mean()-Z" -0.103817701790667
"444" "LAYING" 14 "tBodyAcc-mean()-Z" -0.0868333315509804
"445" "WALKING" 15 "tBodyAcc-mean()-Z" -0.107621819518519
"446" "WALKING_UPSTAIRS" 15 "tBodyAcc-mean()-Z" -0.116952464895833
"447" "WALKING_DOWNSTAIRS" 15 "tBodyAcc-mean()-Z" -0.110526066428571
"448" "SITTING" 15 "tBodyAcc-mean()-Z" -0.11366125320339
"449" "STANDING" 15 "tBodyAcc-mean()-Z" -0.105910832679245
"450" "LAYING" 15 "tBodyAcc-mean()-Z" -0.118530240291667
"451" "WALKING" 16 "tBodyAcc-mean()-Z" -0.108804049803922
"452" "WALKING_UPSTAIRS" 16 "tBodyAcc-mean()-Z" -0.124074517745098
"453" "WALKING_DOWNSTAIRS" 16 "tBodyAcc-mean()-Z" -0.119873705148936
"454" "SITTING" 16 "tBodyAcc-mean()-Z" -0.0891404038405797
"455" "STANDING" 16 "tBodyAcc-mean()-Z" -0.103657729076923
"456" "LAYING" 16 "tBodyAcc-mean()-Z" -0.107310493242857
"457" "WALKING" 17 "tBodyAcc-mean()-Z" -0.109792122032787
"458" "WALKING_UPSTAIRS" 17 "tBodyAcc-mean()-Z" -0.121290442104167
"459" "WALKING_DOWNSTAIRS" 17 "tBodyAcc-mean()-Z" -0.0892432745173913
"460" "SITTING" 17 "tBodyAcc-mean()-Z" -0.11362408509375
"461" "STANDING" 17 "tBodyAcc-mean()-Z" -0.111432145565
"462" "LAYING" 17 "tBodyAcc-mean()-Z" -0.107006279704225
"463" "WALKING" 18 "tBodyAcc-mean()-Z" -0.104218315464286
"464" "WALKING_UPSTAIRS" 18 "tBodyAcc-mean()-Z" -0.112655891327586
"465" "WALKING_DOWNSTAIRS" 18 "tBodyAcc-mean()-Z" -0.1033908092
"466" "SITTING" 18 "tBodyAcc-mean()-Z" -0.111904775824561
"467" "STANDING" 18 "tBodyAcc-mean()-Z" -0.108453355945205
"468" "LAYING" 18 "tBodyAcc-mean()-Z" -0.107698927907692
"469" "WALKING" 19 "tBodyAcc-mean()-Z" -0.122736673192308
"470" "WALKING_UPSTAIRS" 19 "tBodyAcc-mean()-Z" -0.151054607725
"471" "WALKING_DOWNSTAIRS" 19 "tBodyAcc-mean()-Z" -0.133695240660974
"472" "SITTING" 19 "tBodyAcc-mean()-Z" -0.10870765430137
"473" "STANDING" 19 "tBodyAcc-mean()-Z" -0.10904190460274
"474" "LAYING" 19 "tBodyAcc-mean()-Z" -0.10898146186747
"475" "WALKING" 20 "tBodyAcc-mean()-Z" -0.113539477098039
"476" "WALKING_UPSTAIRS" 20 "tBodyAcc-mean()-Z" -0.121023947784314
"477" "WALKING_DOWNSTAIRS" 20 "tBodyAcc-mean()-Z" -0.104602925937778
"478" "SITTING" 20 "tBodyAcc-mean()-Z" -0.108369634515152
"479" "STANDING" 20 "tBodyAcc-mean()-Z" -0.100402759931507
"480" "LAYING" 20 "tBodyAcc-mean()-Z" -0.104274322538235
"481" "WALKING" 21 "tBodyAcc-mean()-Z" -0.104319332403846
"482" "WALKING_UPSTAIRS" 21 "tBodyAcc-mean()-Z" -0.125414265340426
"483" "WALKING_DOWNSTAIRS" 21 "tBodyAcc-mean()-Z" -0.09816866218
"484" "SITTING" 21 "tBodyAcc-mean()-Z" -0.112057887741176
"485" "STANDING" 21 "tBodyAcc-mean()-Z" -0.110417855808989
"486" "LAYING" 21 "tBodyAcc-mean()-Z" -0.103253832233333
"487" "WALKING" 22 "tBodyAcc-mean()-Z" -0.107112510934783
"488" "WALKING_UPSTAIRS" 22 "tBodyAcc-mean()-Z" -0.117550861738095
"489" "WALKING_DOWNSTAIRS" 22 "tBodyAcc-mean()-Z" -0.1074157796
"490" "SITTING" 22 "tBodyAcc-mean()-Z" -0.105827369516129
"491" "STANDING" 22 "tBodyAcc-mean()-Z" -0.104967423820635
"492" "LAYING" 22 "tBodyAcc-mean()-Z" -0.110800924652778
"493" "WALKING" 23 "tBodyAcc-mean()-Z" -0.113382994084746
"494" "WALKING_UPSTAIRS" 23 "tBodyAcc-mean()-Z" -0.126890616782353
"495" "WALKING_DOWNSTAIRS" 23 "tBodyAcc-mean()-Z" -0.0988123712574074
"496" "SITTING" 23 "tBodyAcc-mean()-Z" -0.103808679294118
"497" "STANDING" 23 "tBodyAcc-mean()-Z" -0.1105970177575
"498" "LAYING" 23 "tBodyAcc-mean()-Z" -0.104256776291667
"499" "WALKING" 24 "tBodyAcc-mean()-Z" -0.110595952913793
"500" "WALKING_UPSTAIRS" 24 "tBodyAcc-mean()-Z" -0.114248610966102
"501" "WALKING_DOWNSTAIRS" 24 "tBodyAcc-mean()-Z" -0.104818820272727
"502" "SITTING" 24 "tBodyAcc-mean()-Z" -0.103041061426471
"503" "STANDING" 24 "tBodyAcc-mean()-Z" -0.108222553855072
"504" "LAYING" 24 "tBodyAcc-mean()-Z" -0.107236237236111
"505" "WALKING" 25 "tBodyAcc-mean()-Z" -0.108737636297297
"506" "WALKING_UPSTAIRS" 25 "tBodyAcc-mean()-Z" -0.126210440292308
"507" "WALKING_DOWNSTAIRS" 25 "tBodyAcc-mean()-Z" -0.107192376965517
"508" "SITTING" 25 "tBodyAcc-mean()-Z" -0.109160440476923
"509" "STANDING" 25 "tBodyAcc-mean()-Z" -0.107352957594595
"510" "LAYING" 25 "tBodyAcc-mean()-Z" -0.100428830260274
"511" "WALKING" 26 "tBodyAcc-mean()-Z" -0.108927011474576
"512" "WALKING_UPSTAIRS" 26 "tBodyAcc-mean()-Z" -0.121943461236364
"513" "WALKING_DOWNSTAIRS" 26 "tBodyAcc-mean()-Z" -0.1064396194
"514" "SITTING" 26 "tBodyAcc-mean()-Z" -0.0974448692333333
"515" "STANDING" 26 "tBodyAcc-mean()-Z" -0.110237796416216
"516" "LAYING" 26 "tBodyAcc-mean()-Z" -0.105002540289474
"517" "WALKING" 27 "tBodyAcc-mean()-Z" -0.112822289263158
"518" "WALKING_UPSTAIRS" 27 "tBodyAcc-mean()-Z" -0.123530438196078
"519" "WALKING_DOWNSTAIRS" 27 "tBodyAcc-mean()-Z" -0.112837694688636
"520" "SITTING" 27 "tBodyAcc-mean()-Z" -0.105521912588571
"521" "STANDING" 27 "tBodyAcc-mean()-Z" -0.107835818025
"522" "LAYING" 27 "tBodyAcc-mean()-Z" -0.107699732837838
"523" "WALKING" 28 "tBodyAcc-mean()-Z" -0.103714705396296
"524" "WALKING_UPSTAIRS" 28 "tBodyAcc-mean()-Z" -0.121514025692157
"525" "WALKING_DOWNSTAIRS" 28 "tBodyAcc-mean()-Z" -0.10858897408913
"526" "SITTING" 28 "tBodyAcc-mean()-Z" -0.111517939555556
"527" "STANDING" 28 "tBodyAcc-mean()-Z" -0.106579385202532
"528" "LAYING" 28 "tBodyAcc-mean()-Z" -0.1083448529625
"529" "WALKING" 29 "tBodyAcc-mean()-Z" -0.106632427301887
"530" "WALKING_UPSTAIRS" 29 "tBodyAcc-mean()-Z" -0.118000587840816
"531" "WALKING_DOWNSTAIRS" 29 "tBodyAcc-mean()-Z" -0.0981339984895833
"532" "SITTING" 29 "tBodyAcc-mean()-Z" -0.1104118192
"533" "STANDING" 29 "tBodyAcc-mean()-Z" -0.108659067476923
"534" "LAYING" 29 "tBodyAcc-mean()-Z" -0.109462068173913
"535" "WALKING" 30 "tBodyAcc-mean()-Z" -0.0986247068969231
"536" "WALKING_UPSTAIRS" 30 "tBodyAcc-mean()-Z" -0.124697493775385
"537" "WALKING_DOWNSTAIRS" 30 "tBodyAcc-mean()-Z" -0.0999781422322581
"538" "SITTING" 30 "tBodyAcc-mean()-Z" -0.099515446133871
"539" "STANDING" 30 "tBodyAcc-mean()-Z" -0.108756209835593
"540" "LAYING" 30 "tBodyAcc-mean()-Z" -0.1036581505
"541" "WALKING" 1 "tBodyAcc-std()-X" -0.283740258842105
"542" "WALKING_UPSTAIRS" 1 "tBodyAcc-std()-X" -0.35470802509434
"543" "WALKING_DOWNSTAIRS" 1 "tBodyAcc-std()-X" 0.0300353383483878
"544" "SITTING" 1 "tBodyAcc-std()-X" -0.977229008297872
"545" "STANDING" 1 "tBodyAcc-std()-X" -0.995759901509434
"546" "LAYING" 1 "tBodyAcc-std()-X" -0.9280564692
"547" "WALKING" 2 "tBodyAcc-std()-X" -0.423642838474576
"548" "WALKING_UPSTAIRS" 2 "tBodyAcc-std()-X" -0.304376406458333
"549" "WALKING_DOWNSTAIRS" 2 "tBodyAcc-std()-X" 0.0463666814446808
"550" "SITTING" 2 "tBodyAcc-std()-X" -0.986822279565217
"551" "STANDING" 2 "tBodyAcc-std()-X" -0.987271889259259
"552" "LAYING" 2 "tBodyAcc-std()-X" -0.974059464791667
"553" "WALKING" 3 "tBodyAcc-std()-X" -0.360356726034483
"554" "WALKING_UPSTAIRS" 3 "tBodyAcc-std()-X" -0.313123437627119
"555" "WALKING_DOWNSTAIRS" 3 "tBodyAcc-std()-X" -0.0574100475102041
"556" "SITTING" 3 "tBodyAcc-std()-X" -0.971010120961538
"557" "STANDING" 3 "tBodyAcc-std()-X" -0.96674254295082
"558" "LAYING" 3 "tBodyAcc-std()-X" -0.982776639193548
"559" "WALKING" 4 "tBodyAcc-std()-X" -0.440829971333333
"560" "WALKING_UPSTAIRS" 4 "tBodyAcc-std()-X" -0.204933042903846
"561" "WALKING_DOWNSTAIRS" 4 "tBodyAcc-std()-X" 0.0111935496222222
"562" "SITTING" 4 "tBodyAcc-std()-X" -0.980309931
"563" "STANDING" 4 "tBodyAcc-std()-X" -0.97692058
"564" "LAYING" 4 "tBodyAcc-std()-X" -0.954193738888889
"565" "WALKING" 5 "tBodyAcc-std()-X" -0.294098534232143
"566" "WALKING_UPSTAIRS" 5 "tBodyAcc-std()-X" -0.0457237779851064
"567" "WALKING_DOWNSTAIRS" 5 "tBodyAcc-std()-X" 0.275046110468085
"568" "SITTING" 5 "tBodyAcc-std()-X" -0.980945022045455
"569" "STANDING" 5 "tBodyAcc-std()-X" -0.968591815714286
"570" "LAYING" 5 "tBodyAcc-std()-X" -0.965934509615385
"571" "WALKING" 6 "tBodyAcc-std()-X" -0.296538717368421
"572" "WALKING_UPSTAIRS" 6 "tBodyAcc-std()-X" -0.0501350188513725
"573" "WALKING_DOWNSTAIRS" 6 "tBodyAcc-std()-X" 0.383681639791667
"574" "SITTING" 6 "tBodyAcc-std()-X" -0.980164933636364
"575" "STANDING" 6 "tBodyAcc-std()-X" -0.981758159649123
"576" "LAYING" 6 "tBodyAcc-std()-X" -0.934049422052632
"577" "WALKING" 7 "tBodyAcc-std()-X" -0.327243240701754
"578" "WALKING_UPSTAIRS" 7 "tBodyAcc-std()-X" -0.29487297445098
"579" "WALKING_DOWNSTAIRS" 7 "tBodyAcc-std()-X" 0.0660815600978723
"580" "SITTING" 7 "tBodyAcc-std()-X" -0.972668374583333
"581" "STANDING" 7 "tBodyAcc-std()-X" -0.979307570377358
"582" "LAYING" 7 "tBodyAcc-std()-X" -0.93651361
"583" "WALKING" 8 "tBodyAcc-std()-X" -0.173605736002083
"584" "WALKING_UPSTAIRS" 8 "tBodyAcc-std()-X" -0.171712174634146
"585" "WALKING_DOWNSTAIRS" 8 "tBodyAcc-std()-X" 0.0241393473736842
"586" "SITTING" 8 "tBodyAcc-std()-X" -0.979026152391304
"587" "STANDING" 8 "tBodyAcc-std()-X" -0.988815418148148
"588" "LAYING" 8 "tBodyAcc-std()-X" -0.94304121537037
"589" "WALKING" 9 "tBodyAcc-std()-X" -0.238353562692308
"590" "WALKING_UPSTAIRS" 9 "tBodyAcc-std()-X" -0.36144437755102
"591" "WALKING_DOWNSTAIRS" 9 "tBodyAcc-std()-X" 0.213392270547619
"592" "SITTING" 9 "tBodyAcc-std()-X" -0.9572277914
"593" "STANDING" 9 "tBodyAcc-std()-X" -0.975741252444444
"594" "LAYING" 9 "tBodyAcc-std()-X" -0.94233309
"595" "WALKING" 10 "tBodyAcc-std()-X" -0.178709734396226
"596" "WALKING_UPSTAIRS" 10 "tBodyAcc-std()-X" -0.161591924234043
"597" "WALKING_DOWNSTAIRS" 10 "tBodyAcc-std()-X" 0.295733547631579
"598" "SITTING" 10 "tBodyAcc-std()-X" -0.982901825925926
"599" "STANDING" 10 "tBodyAcc-std()-X" -0.978403481818182
"600" "LAYING" 10 "tBodyAcc-std()-X" -0.968283685
"601" "WALKING" 11 "tBodyAcc-std()-X" -0.422842071864407
"602" "WALKING_UPSTAIRS" 11 "tBodyAcc-std()-X" -0.238802959018519
"603" "WALKING_DOWNSTAIRS" 11 "tBodyAcc-std()-X" 0.142456557034783
"604" "SITTING" 11 "tBodyAcc-std()-X" -0.982796562075472
"605" "STANDING" 11 "tBodyAcc-std()-X" -0.994978878723404
"606" "LAYING" 11 "tBodyAcc-std()-X" -0.98477733
"607" "WALKING" 12 "tBodyAcc-std()-X" -0.128898533096
"608" "WALKING_UPSTAIRS" 12 "tBodyAcc-std()-X" -0.290149192307692
"609" "WALKING_DOWNSTAIRS" 12 "tBodyAcc-std()-X" 0.0424084916086956
"610" "SITTING" 12 "tBodyAcc-std()-X" -0.982568781960784
"611" "STANDING" 12 "tBodyAcc-std()-X" -0.981243992459016
"612" "LAYING" 12 "tBodyAcc-std()-X" -0.95531868
"613" "WALKING" 13 "tBodyAcc-std()-X" -0.346980394210526
"614" "WALKING_UPSTAIRS" 13 "tBodyAcc-std()-X" -0.296284597454545
"615" "WALKING_DOWNSTAIRS" 13 "tBodyAcc-std()-X" -0.0681563626617021
"616" "SITTING" 13 "tBodyAcc-std()-X" -0.989546275306122
"617" "STANDING" 13 "tBodyAcc-std()-X" -0.991020759298246
"618" "LAYING" 13 "tBodyAcc-std()-X" -0.968891989354839
"619" "WALKING" 14 "tBodyAcc-std()-X" -0.402639098135593
"620" "WALKING_UPSTAIRS" 14 "tBodyAcc-std()-X" -0.309396717592593
"621" "WALKING_DOWNSTAIRS" 14 "tBodyAcc-std()-X" 0.0178313402266667
"622" "SITTING" 14 "tBodyAcc-std()-X" -0.976302248148148
"623" "STANDING" 14 "tBodyAcc-std()-X" -0.973268905
"624" "LAYING" 14 "tBodyAcc-std()-X" -0.917501887333333
"625" "WALKING" 15 "tBodyAcc-std()-X" -0.327961801111111
"626" "WALKING_UPSTAIRS" 15 "tBodyAcc-std()-X" -0.0260971840270833
"627" "WALKING_DOWNSTAIRS" 15 "tBodyAcc-std()-X" 0.406471051190476
"628" "SITTING" 15 "tBodyAcc-std()-X" -0.987084356101695
"629" "STANDING" 15 "tBodyAcc-std()-X" -0.988949247358491
"630" "LAYING" 15 "tBodyAcc-std()-X" -0.972255551527778
"631" "WALKING" 16 "tBodyAcc-std()-X" -0.404692523921569
"632" "WALKING_UPSTAIRS" 16 "tBodyAcc-std()-X" -0.397083831568627
"633" "WALKING_DOWNSTAIRS" 16 "tBodyAcc-std()-X" 0.207251997929787
"634" "SITTING" 16 "tBodyAcc-std()-X" -0.986825605362319
"635" "STANDING" 16 "tBodyAcc-std()-X" -0.989076811794872
"636" "LAYING" 16 "tBodyAcc-std()-X" -0.973691429428571
"637" "WALKING" 17 "tBodyAcc-std()-X" -0.31950017295082
"638" "WALKING_UPSTAIRS" 17 "tBodyAcc-std()-X" -0.062952754100625
"639" "WALKING_DOWNSTAIRS" 17 "tBodyAcc-std()-X" 0.187719760269565
"640" "SITTING" 17 "tBodyAcc-std()-X" -0.9944439053125
"641" "STANDING" 17 "tBodyAcc-std()-X" -0.991163919871795
"642" "LAYING" 17 "tBodyAcc-std()-X" -0.972960567323944
"643" "WALKING" 18 "tBodyAcc-std()-X" -0.37600552125
"644" "WALKING_UPSTAIRS" 18 "tBodyAcc-std()-X" -0.380168286724138
"645" "WALKING_DOWNSTAIRS" 18 "tBodyAcc-std()-X" -0.302634565090909
"646" "SITTING" 18 "tBodyAcc-std()-X" -0.994347988596491
"647" "STANDING" 18 "tBodyAcc-std()-X" -0.992019762739726
"648" "LAYING" 18 "tBodyAcc-std()-X" -0.984527649230769
"649" "WALKING" 19 "tBodyAcc-std()-X" -0.0489049407963462
"650" "WALKING_UPSTAIRS" 19 "tBodyAcc-std()-X" -0.1287420952375
"651" "WALKING_DOWNSTAIRS" 19 "tBodyAcc-std()-X" 0.626917070512821
"652" "SITTING" 19 "tBodyAcc-std()-X" -0.976357663013699
"653" "STANDING" 19 "tBodyAcc-std()-X" -0.989910996849315
"654" "LAYING" 19 "tBodyAcc-std()-X" -0.965019579518072
"655" "WALKING" 20 "tBodyAcc-std()-X" -0.208342792019608
"656" "WALKING_UPSTAIRS" 20 "tBodyAcc-std()-X" -0.116088676011765
"657" "WALKING_DOWNSTAIRS" 20 "tBodyAcc-std()-X" 0.0745098785288889
"658" "SITTING" 20 "tBodyAcc-std()-X" -0.983081858939394
"659" "STANDING" 20 "tBodyAcc-std()-X" -0.967209961232877
"660" "LAYING" 20 "tBodyAcc-std()-X" -0.962249114705882
"661" "WALKING" 21 "tBodyAcc-std()-X" -0.297814843538462
"662" "WALKING_UPSTAIRS" 21 "tBodyAcc-std()-X" -0.240808282276596
"663" "WALKING_DOWNSTAIRS" 21 "tBodyAcc-std()-X" 0.224343492244444
"664" "SITTING" 21 "tBodyAcc-std()-X" -0.991777287176471
"665" "STANDING" 21 "tBodyAcc-std()-X" -0.981419961123596
"666" "LAYING" 21 "tBodyAcc-std()-X" -0.955019866222222
"667" "WALKING" 22 "tBodyAcc-std()-X" -0.00865921919565217
"668" "WALKING_UPSTAIRS" 22 "tBodyAcc-std()-X" 0.0835738640921429
"669" "WALKING_DOWNSTAIRS" 22 "tBodyAcc-std()-X" 0.348618168333333
"670" "SITTING" 22 "tBodyAcc-std()-X" -0.978466823709677
"671" "STANDING" 22 "tBodyAcc-std()-X" -0.985000527142857
"672" "LAYING" 22 "tBodyAcc-std()-X" -0.947735251944444
"673" "WALKING" 23 "tBodyAcc-std()-X" -0.313521773389831
"674" "WALKING_UPSTAIRS" 23 "tBodyAcc-std()-X" -0.243887818513725
"675" "WALKING_DOWNSTAIRS" 23 "tBodyAcc-std()-X" 0.0441392843425926
"676" "SITTING" 23 "tBodyAcc-std()-X" -0.987607636617647
"677" "STANDING" 23 "tBodyAcc-std()-X" -0.985421519558824
"678" "LAYING" 23 "tBodyAcc-std()-X" -0.956756363194444
"679" "WALKING" 24 "tBodyAcc-std()-X" -0.47076236637931
"680" "WALKING_UPSTAIRS" 24 "tBodyAcc-std()-X" -0.344399351355932
"681" "WALKING_DOWNSTAIRS" 24 "tBodyAcc-std()-X" -0.08273248054
"682" "SITTING" 24 "tBodyAcc-std()-X" -0.990593766617647
"683" "STANDING" 24 "tBodyAcc-std()-X" -0.98725587115942
"684" "LAYING" 24 "tBodyAcc-std()-X" -0.967984021111111
"685" "WALKING" 25 "tBodyAcc-std()-X" -0.596007443513514
"686" "WALKING_UPSTAIRS" 25 "tBodyAcc-std()-X" -0.459775646153846
"687" "WALKING_DOWNSTAIRS" 25 "tBodyAcc-std()-X" -0.253756934258621
"688" "SITTING" 25 "tBodyAcc-std()-X" -0.991892828615385
"689" "STANDING" 25 "tBodyAcc-std()-X" -0.991970126756757
"690" "LAYING" 25 "tBodyAcc-std()-X" -0.909116474109589
"691" "WALKING" 26 "tBodyAcc-std()-X" -0.340185527559322
"692" "WALKING_UPSTAIRS" 26 "tBodyAcc-std()-X" -0.169006952418182
"693" "WALKING_DOWNSTAIRS" 26 "tBodyAcc-std()-X" 0.17395384962
"694" "SITTING" 26 "tBodyAcc-std()-X" -0.979768987948718
"695" "STANDING" 26 "tBodyAcc-std()-X" -0.993069368783784
"696" "LAYING" 26 "tBodyAcc-std()-X" -0.969445445263158
"697" "WALKING" 27 "tBodyAcc-std()-X" -0.348475560526316
"698" "WALKING_UPSTAIRS" 27 "tBodyAcc-std()-X" -0.295439547254902
"699" "WALKING_DOWNSTAIRS" 27 "tBodyAcc-std()-X" 0.167407531090909
"700" "SITTING" 27 "tBodyAcc-std()-X" -0.988580107714286
"701" "STANDING" 27 "tBodyAcc-std()-X" -0.9919515835
